Student_ID,Reference Number,First Name ,Last Name ,Gender ,Marital Status,Academic Year ,Entry Semester ,Degree Type ,Course/Degree,Level offered,Student Status,current level,Preferred Entry Level,Conditional/ Unconditional ,Conditions,Application Date,Date of Birth,National ID No,Nationality,Mobile Number,Uni_Email Address,Personal Email,Sponsored Students (Yes / No),Name of Company Sponsor,Home Address 1,Home Address 2,Home Address 3,Home Address 4,Student Bursary Details,Bursary Discount %,Disability / Health Issues,Recent Education System,Most Recent Educational Institute,Qualifications,IELTS,Employment History,How did you hear about us ?,Acceptance Letter
10003128,3128,Julie,Estrada,F,Married,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,20/07/2023,06/05/2004,24249821274,Philippines,+35 4521264,student10003128@sample.edu,natalietorres@gmail.com,No,,49652 Evans Dale Suite 937,South John,Philippines,,,,00 No known disability,Foundation Year,West Luis College,International Baccalaureate: 35 points,7,,School Visit,Received
10003129,3129,Matthew,Forbes,M,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,02/06/2023,30/08/1998,49105966980,Bangladesh,+31 1828280,student10003129@sample.edu,corey32@gmail.com,No,,41498 Barry Forks Apt. 850,Port Natasha,Bangladesh,,,,00 No known disability,IB,West Justinmouth College,International Baccalaureate: 35 points,6.5,,LinkedIn,Received
10003130,3130,Cynthia,Braun,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,25/08/2023,05/08/2001,97879306442,United States,+18 5377650,student10003130@sample.edu,nwalker@gmail.com,Yes,Emirates Group,57938 Houston Greens,Elizabethstad,US,,,,00 No known disability,High School Diploma,Amyfort College,High School Diploma with GPA 3.5/4.0,,,Family/Friends,Received
10003131,3131,Carol,Brown,F,Married,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Conditional,Submission of official transcripts within 30 days,27/02/2023,23/06/2005,27743765309,Bangladesh,+12 9417437,student10003131@sample.edu,mbarnes@gmail.com,No,,62534 Moore Pass,Spencetown,Bangladesh,,,,00 No known disability,Foundation Year,Strongchester College,International Baccalaureate: 35 points,7,,Search Engine: Google,Received
10003132,3132,Alexis,Wallace,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,07/07/2023,05/07/1998,87779544155,Egypt,+24 1124548,student10003132@sample.edu,millerjon@gmail.com,No,,3618 Lisa Mission Apt. 257,East Christinechester,Egypt,,,,00 No known disability,Foundation Year,Sanchezchester College,Foundation Year: 75%,7,,School Visit,Received
10003133,3133,Tamara,Douglas,F,Married,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Conditional,IELTS score of 6.0 or above,12/06/2023,11/02/2002,76277453085,Canada,+82 7412315,student10003133@sample.edu,nathan83@gmail.com,No,,6142 Alisha Mountain,West Chad,Canada,,,,00 No known disability,Canadian System,Allenport College,Canadian High School Diploma: 85% average,,,Education Agent,Received
10003134,3134,Joseph,Hill,M,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,2,Attending,Attending,2,Unconditional,,05/02/2023,16/03/2006,34728504812,Philippines,+76 8214175,student10003134@sample.edu,amandacoleman@gmail.com,No,,4665 Lori Estate,Port Sarah,Philippines,,,,00 No known disability,IB,West Jennifer College,International Baccalaureate: 35 points,7,,Search Engine: Google,Received
10003135,3135,Robert,Kim,M,Married,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,26/05/2023,12/12/2002,46220709037,Jordan,+8 9720215,student10003135@sample.edu,lvazquez@gmail.com,No,,09141 Brooke Flat Suite 333,Pagebury,Jordan,,,,00 No known disability,Foundation Year,Port Stephanie College,Foundation Year: 75%,6.5,,LinkedIn,Received
10003136,3136,Samantha,Webb,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Conditional,English Language Proficiency Test with minimum B grade,14/07/2023,29/05/2000,38047875073,Canada,+95 3882262,student10003136@sample.edu,hbarton@gmail.com,No,,35701 Smith Junction Suite 720,Dyertown,Canada,,,,00 No known disability,Canadian System,Robertmouth College,Canadian High School Diploma: 80% average,,,Alumni Referral,Received
10003137,3137,Lauren,Kent,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,3,Graduated 2024-25,Graduate,3,Conditional,Completion of foundation year requirements,13/01/2023,27/10/2002,29232115985,Jordan,+52 3884021,student10003137@sample.edu,psmith@gmail.com,No,,35089 Rodriguez Rapids,Lake Alexander,Jordan,,,,00 No known disability,IB,Emilyport College,Foundation Year: 75%,6.5,,Alumni Referral,Received
10003138,3138,Angela,Howard,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Conditional,English Language Proficiency Test with minimum B grade,11/08/2023,11/09/2002,57967404884,Canada,+40 4635731,student10003138@sample.edu,maryturner@gmail.com,No,,85619 Alyssa Terrace Suite 850,Port Joannaburgh,Canada,,,,00 No known disability,Canadian System,Roweside College,Canadian High School Diploma: 85% average,,,Website,Received
10003139,3139,Tiffany,Gallagher,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,2,Attending,Attending,2,Conditional,Submission of certified academic documents,03/06/2023,11/03/2000,64054750004,Jordan,+22 3667979,student10003139@sample.edu,bmadden@gmail.com,No,,7873 Erica Crest Suite 080,Tiffanyhaven,Jordan,,,,00 No known disability,Foundation Year,North Gregory College,Foundation Year: 75%,6.5,,Outreach Activity: Open Day,Received
10003140,3140,Frank,Hill,M,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,17/03/2023,18/03/1999,33765272282,Jordan,+46 7807103,student10003140@sample.edu,rachelmitchell@gmail.com,No,,014 Moore Ville Apt. 705,Lake Morgan,Jordan,,,,00 No known disability,Foundation Year,Khanville College,Foundation Year: 75%,7,,Facebook,Received
10003141,3141,Tammy,Richardson,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,24/07/2023,07/01/1999,37535847764,Egypt,+76 5227053,student10003141@sample.edu,fisherisaac@gmail.com,No,,8284 Gary Oval,West Johnny,Egypt,,Staff Dependent Bursary,50%,00 No known disability,Foundation Year,Tuckerstad College,Foundation Year: 75%,6.5,,University Fair,Received
10003142,3142,Paul,Russell,M,Married,2023/24,2023 September,MA (Hons),Business Management and International Relations,3,Graduated 2024-25,Graduate,3,Unconditional,,11/01/2023,08/01/2004,40762811696,India,+36 2462797,student10003142@sample.edu,brandonglenn@gmail.com,No,,551 Lisa Skyway Apt. 908,New Joel,India,,,,00 No known disability,Indian ICSE,Deckermouth College,Indian ICSE: 85%,7,,Facebook,Received
10003143,3143,Joshua,Proctor,M,Married,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,04/05/2023,16/01/2004,68648312101,Bangladesh,+51 3856168,student10003143@sample.edu,jenniferwood@gmail.com,No,,927 Vanessa Rest Apt. 949,Marshallhaven,Bangladesh,,Student Ambassador Bursary,50%,00 No known disability,IB,Port Robert College,Foundation Year: 75%,6.5,,Instagram,Received
10003144,3144,David,Hartman,M,Married,2023/24,2023 September,MA (Hons),Business Management and International Relations,2,Attending,Attending,2,Conditional,Mathematics proficiency test with minimum 60%,29/03/2023,23/03/2002,11711552716,United States,+34 6749403,student10003144@sample.edu,valdezgabrielle@gmail.com,No,,28305 Rowland Springs,Leeburgh,US,,,,00 No known disability,High School Diploma,Jordanberg College,High School Diploma with GPA 3.8/4.0,,,Website,Received
10003145,3145,Alexis,Grimes,F,Married,2023/24,2023 September,MA (Hons),Business Management and International Relations,2,Attending,Attending,2,Unconditional,,17/03/2023,04/07/1999,19384982647,India,+62 5782183,student10003145@sample.edu,eringarcia@gmail.com,No,,0216 Michelle Ridges Apt. 284,East Robert,India,,,,00 No known disability,Indian ICSE,South Jose College,Indian CBSE: 80%,7,,Search Engine: Google,Received
10003146,3146,Alexander,Tucker,M,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,24/05/2023,15/01/1999,21855218736,India,+74 4684377,student10003146@sample.edu,mkirk@gmail.com,Yes,FedEx Corporation,7808 Watson Avenue,Maldonadochester,India,,,,00 No known disability,Indian CBSE,Maryside College,Indian CBSE: 80%,6,,Education Agent,Received
10003147,3147,Brian,Wilson,M,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,15/07/2023,18/12/2001,20581426574,Philippines,+12 4727776,student10003147@sample.edu,joann55@gmail.com,No,,633 Kristen Roads Suite 879,Troyfort,Philippines,,,,00 No known disability,IB,Devonton College,Foundation Year: 75%,7,,School Visit,Received
10003148,3148,Richard,Webster,M,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,07/04/2023,16/08/1999,29451376901,India,+60 9151269,student10003148@sample.edu,tracy96@gmail.com,No,,86955 Ariana Union,Lammouth,India,,,,00 No known disability,Indian ICSE,Wilsonchester College,Indian ICSE: 85%,6.5,,Instagram,Received
10003149,3149,Julie,Hodges,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Conditional,Submission of official transcripts within 30 days,04/06/2023,28/12/2005,17905071695,Jordan,+61 8313632,student10003149@sample.edu,yriddle@gmail.com,No,,02997 Bishop Meadow,North Marymouth,Jordan,,,,00 No known disability,IB,Connieberg College,Foundation Year: 75%,7,,Outreach Activity: Open Day,Received
10003150,3150,Brenda,Burns,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,2,Attending,Attending,2,Unconditional,,10/05/2023,12/02/2004,61279302263,United Kingdom,+2 1247050,student10003150@sample.edu,wilsonsarah@gmail.com,No,,3716 Garrett Corners Apt. 329,Penningtonville,UK,,,,00 No known disability,A-Level,Lake Jenniferfort College,BTEC Extended Diploma: D*D*D*,,,Website,Received
10003151,3151,Lisa,Tran,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Conditional,English Language Proficiency Test with minimum B grade,23/04/2023,28/04/2005,67000129766,Philippines,+12 8460708,student10003151@sample.edu,amanda06@gmail.com,No,,956 Villa Garden Suite 141,North Chad,Philippines,,,,00 No known disability,IB,New Corey College,International Baccalaureate: 35 points,6.5,,Education Agent,Received
10003152,3152,Phillip,Zamora,M,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,2,Attending,Attending,2,Unconditional,,24/06/2023,27/03/2002,24647413009,Bangladesh,+2 5344883,student10003152@sample.edu,steven47@gmail.com,No,,337 Veronica Crescent Suite 302,North Emily,Bangladesh,,,,00 No known disability,IB,West Scottborough College,Foundation Year: 75%,7,,Family/Friends,Received
10003153,3153,Alexis,Sims,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,29/07/2023,17/12/2004,39801451957,Pakistan,+92 2663323,student10003153@sample.edu,floreslynn@gmail.com,No,,8301 Mary Skyway,Howardborough,Pakistan,,,,00 No known disability,Pakistani System,Jamiemouth College,Pakistani A-Level: AAB,6.5,,Email Campaign,Received
10003154,3154,Michele,Smith,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,07/06/2023,29/10/2002,38986157902,Egypt,+59 3997704,student10003154@sample.edu,april87@gmail.com,Yes,DHL Express,34021 Lindsey Groves Suite 554,Amandafort,Egypt,,,,00 No known disability,IB,New Scottberg College,Foundation Year: 75%,6.5,,Search Engine: Google,Received
10003155,3155,Julie,Montoya,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,04/05/2023,01/10/2003,65970493705,United Kingdom,+89 4496845,student10003155@sample.edu,yhoover@gmail.com,No,,65907 Amy Stream,New Christopherport,UK,,,,00 No known disability,A-Level,North Kevin College,"A-Level: A*AA in Mathematics, Physics, Economics",,,Instagram,Received
10003156,3156,John,Ramos,M,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,2,Attending,Attending,2,Conditional,Submission of certified academic documents,22/07/2023,06/10/1998,74722844042,Egypt,+42 6707288,student10003156@sample.edu,wrightrobert@gmail.com,No,,69301 Stacy Turnpike,South Patrickmouth,Egypt,,,,00 No known disability,Foundation Year,Walkerburgh College,Foundation Year: 75%,7,,Education Agent,Received
10003157,3157,Yolanda,Gallegos,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,14/07/2023,08/02/2000,78059043463,Canada,+80 4167297,student10003157@sample.edu,justinmitchell@gmail.com,No,,94426 Danielle Road Apt. 344,Shariview,Canada,,,,00 No known disability,Canadian System,Bettyside College,Canadian High School Diploma: 80% average,,,Education Agent,Received
10003158,3158,Todd,Smith,M,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Conditional,English Language Proficiency Test with minimum B grade,12/08/2023,04/11/1999,84247233346,Bangladesh,+29 8470832,student10003158@sample.edu,staceymiller@gmail.com,Yes,Google LLC,2308 Roy Stravenue Suite 472,Andrewsmouth,Bangladesh,,,,00 No known disability,IB,Port Bryanview College,International Baccalaureate: 35 points,6.5,,Instagram,Received
10003159,3159,Benjamin,Miller,M,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,23/03/2023,10/01/2001,40787263037,Egypt,+35 6794019,student10003159@sample.edu,coloncolleen@gmail.com,No,,519 Anderson Stream Apt. 779,Danielborough,Egypt,,,,Hearing impairment,IB,Taylorside College,International Baccalaureate: 35 points,6.5,,Facebook,Received
10003160,3160,Scott,Parks,M,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,17/04/2023,12/07/2005,88978956072,Jordan,+33 8526850,student10003160@sample.edu,karengraves@gmail.com,No,,90441 Cheryl Camp,Jacksonfort,Jordan,,,,00 No known disability,IB,Lake Sethshire College,Foundation Year: 75%,7,,Instagram,Received
10003161,3161,Kevin,Daugherty,M,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Conditional,IELTS score of 6.0 or above,10/04/2023,05/06/2005,59547027118,India,+96 4781492,student10003161@sample.edu,pelliott@gmail.com,No,,731 Carey Oval,New Valerieport,India,,,,00 No known disability,Indian CBSE,North Michaelburgh College,Indian CBSE: 85%,6,,Website,Received
10003162,3162,Karen,Ramos,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Conditional,IELTS score of 6.0 or above,17/01/2023,15/02/2006,44537818188,Bangladesh,+89 8845202,student10003162@sample.edu,davenportalicia@gmail.com,No,,40344 James Parkway,Joanfurt,Bangladesh,,,,00 No known disability,IB,Amyville College,Foundation Year: 75%,7,,Search Engine: Google,Received
10003163,3163,Heather,Taylor,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,1,Attending,Attending,1,Unconditional,,03/07/2023,21/08/1999,19733342578,Canada,+84 1202801,student10003163@sample.edu,lori55@gmail.com,No,,32885 Savannah Club Apt. 993,West Ryan,Canada,,,,00 No known disability,Canadian System,South Kellyland College,Canadian High School Diploma: 80% average,,,Social Media,Received
10003164,3164,Alicia,Harris,F,Single,2023/24,2023 September,MA (Hons),Business Management and International Relations,3,Graduated 2024-25,Graduate,3,Conditional,IELTS score of 6.0 or above,12/04/2023,22/10/2002,56705179163,India,+81 6250468,student10003164@sample.edu,christinabenjamin@gmail.com,No,,239 Jeanette Glen Suite 471,Ricardofort,India,,,,00 No known disability,Indian CBSE,Ramireztown College,Indian CBSE: 80%,7,,Email Campaign,Received
10003165,3165,Michael,James,M,Single,2023/24,2023 September,MA (Hons),Business Management and Information Systems,1,Attending,Attending,1,Unconditional,,28/07/2023,02/06/2006,47478369979,Egypt,+31 6390302,student10003165@sample.edu,michaelhawkins@gmail.com,No,,87168 Nathan Pass Apt. 753,Sandybury,Egypt,,,,00 No known disability,Foundation Year,Robertburgh College,International Baccalaureate: 35 points,7,,LinkedIn,Received
10003166,3166,Justin,Day,M,Single,2023/24,2023 September,MA (Hons),Business Management and Information Systems,2,Attending,Attending,2,Unconditional,,18/05/2023,24/06/1999,75371010737,India,+69 2302794,student10003166@sample.edu,david37@gmail.com,No,,5122 Kristy Track Suite 851,Youngfort,India,,,,00 No known disability,Indian CBSE,New Jasonbury College,Indian ICSE: 85%,6,,Search Engine: Google,Received
